X,Y,fid,gis_id,srcid_t,srcid_i,edit_date,ftype,subtype,loc_type,loc_meth,street_tag,prcl_pin,address,city,state,zipcode,x_coord,y_coord,name,alias1,nghbrhd,cncldst,stfid_blk,plcdst_no,plcdst,usng,cntct_nme,cntct_phn,cntct_dpt,globalid,url
-8523723.06833334,4762647.77893958,72,27_43, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000026415,6430006,601 S CLINTON ST,Baltimore,MD,21224,1434073.10971002,589846.56420986,ANNABEL LEE TAVERN, ,Canton,1,245102611001007,2,SOUTHEASTERN,18S UJ 64604 49632, , , ,{68BC3283-7DC4-4277-9877-1F3ED3C1C3C2}, 
-8529904.23023675,4763487.46585656,73,27_44, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000022999,0590001,631 W LEXINGTON ST,Baltimore,MD,21201,1418347.58246431,591903.69384817,ANNS AT LEXINGTON PLACE, ,Seton Hill,11,24510402001010,1,CENTRAL,18S UJ 59826 50364, , , ,{2F0A99D3-E0BE-4D3D-AB84-2D4D30189D23}, 
-8538956.0269807,4773288.91417115,74,27_45, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000042634,4258001,6798  REISTERSTOWN RD,Baltimore,MD,21215,1395253.76737225,616627.64524421,APPLEBEE'S NEIGHBORHOOD GRILL & BAR, ,Fallstaff,5,245102720012005,6,NORTHWESTERN,18S UJ 52956 58053, , , ,{DF6E7E4F-9AC3-4A74-A402-0A7795E62F87}, 
-8528633.67840615,4763636.3133267,75,27_46, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000023482,0608009,300  st. paul pl,Baltimore,MD,21202,1421576.35063371,592294.06849852,aramark at citi bank baltimore, ,Downtown,11,24510401001018,1,CENTRAL,18S UJ 60813 50462, , , ,{456627F7-1F4D-4591-B53E-6BCD06C96A89}, 
-8529725.14747537,4761730.58491192,76,27_47, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000022191,0688B001,1101  RUSSELL ST,Baltimore,MD,21230,1418821.23249963,587456.29727348,ARAMARK FHC SPORTS  (MAIN KITCHEN), ,Stadium Area,10,245102101003004,9,SOUTHERN,18S UJ 59941 49006, , , ,{5533E630-A2D7-4BAC-8000-9703A78909FB}, 
-8529725.14747537,4761730.58491192,77,27_48, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000022191,0688B001,1101  RUSSELL ST,Baltimore,MD,21230,1418821.23249963,587456.29727348,ARAMARK FHC SPORTS (BAR 200-201), ,Stadium Area,10,245102101003004,9,SOUTHERN,18S UJ 59941 49006, , , ,{C2BE1035-884C-4F81-B474-41930C762B75}, 
-8529725.14747537,4761730.58491192,78,27_49, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000022191,0688B001,1101  RUSSELL ST,Baltimore,MD,21230,1418821.23249963,587456.29727348,ARAMARK FHC SPORTS (BAR 210), ,Stadium Area,10,245102101003004,9,SOUTHERN,18S UJ 59941 49006, , , ,{680A5ED1-D5EC-4589-8BE9-F5832A2B1350}, 
-8529725.14747537,4761730.58491192,79,27_50, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000022191,0688B001,1101  RUSSELL ST,Baltimore,MD,21230,1418821.23249963,587456.29727348,ARAMARK FHC SPORTS (BAR 217), ,Stadium Area,10,245102101003004,9,SOUTHERN,18S UJ 59941 49006, , , ,{81FF549A-A6CE-490E-8327-67B80F3584D8}, 
-8529725.14747537,4761730.58491192,80,27_51, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000022191,0688B001,1101  RUSSELL ST,Baltimore,MD,21230,1418821.23249963,587456.29727348,ARAMARK FHC SPORTS (BAR 221), ,Stadium Area,10,245102101003004,9,SOUTHERN,18S UJ 59941 49006, , , ,{C021378B-1CAC-4793-AD55-9E513C30679C}, 
-8529725.14747537,4761730.58491192,81,27_52, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000022191,0688B001,1101  RUSSELL ST,Baltimore,MD,21230,1418821.23249963,587456.29727348,ARAMARK FHC SPORTS (BAR 232), ,Stadium Area,10,245102101003004,9,SOUTHERN,18S UJ 59941 49006, , , ,{FBD616CF-C4BC-493D-BE2A-221EC0C9F55C}, 
-8529725.14747537,4761730.58491192,82,27_53, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000022191,0688B001,1101  RUSSELL ST,Baltimore,MD,21230,1418821.23249963,587456.29727348,ARAMARK FHC SPORTS (BAR 236), ,Stadium Area,10,245102101003004,9,SOUTHERN,18S UJ 59941 49006, , , ,{D041249E-AF80-4420-B36B-64C4BA381F9E}, 
-8529725.14747537,4761730.58491192,83,27_54, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000022191,0688B001,1101  RUSSELL ST,Baltimore,MD,21230,1418821.23249963,587456.29727348,ARAMARK FHC SPORTS (BAR 244), ,Stadium Area,10,245102101003004,9,SOUTHERN,18S UJ 59941 49006, , , ,{A787E310-30CF-4EA1-9F9B-F1C0CA13A990}, 
-8529725.14747537,4761730.58491192,84,27_55, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000022191,0688B001,1101  RUSSELL ST,Baltimore,MD,21230,1418821.23249963,587456.29727348,ARAMARK FHC SPORTS (BAR 252-253), ,Stadium Area,10,245102101003004,9,SOUTHERN,18S UJ 59941 49006, , , ,{5A264986-81A4-44D2-94CE-61DF5E85BECD}, 
-8529052.59969851,4763201.46848165,85,27_56, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000023590,0601022,Hopkins Pl & W Baltimore St,Baltimore,MD,21201,1420515.87486301,591188.43762534,ARAMARK/PNC, ,Downtown,11,24510401001063,1,CENTRAL,18S UJ 60482 50132, , , ,{3DD80254-B000-41F6-AB0A-D6182B83CC81}, 
-8528848.8258159,4765079.30643286,86,27_57, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000015707,0506CO0506,2 E CHASE ST,Baltimore,MD,21202,1421013.97817054,595945.49258758,ARA-MONUMENTAL LIFE INSURANCE COMPANY, ,Mid-Town Belvedere,12,245101102001027,1,CENTRAL,18S UJ 60666 51578, , , ,{DFD43465-0FBA-48A4-85C3-2E429A88F2D1}, 
-8531733.14112586,4766108.0915388,87,27_58, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000036190,0294003,2426  PENNSYLVANIA,Baltimore,MD,21217,1413671.56588446,598520.31283788,ARCH SOCIAL CLUB, ,Penn North,7,245101501001001,1,CENTRAL,18S UJ 58446 52412, , , ,{41E8DF6B-156C-43CE-8FD6-E476BC57D1A6}, 
-8526386.51404359,4763302.99913581,88,27_59, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000026028,1395026,129 S BROADWAY,Baltimore,MD,21231,1427293.40515198,591474.81654802,ARCOS, ,Washington Hill,1,24510301003000,2,SOUTHEASTERN,18S UJ 62549 50173, , , ,{5F86BE1E-C08B-4668-824F-1B0F47AD7981}, 
-8526376.96283773,4763433.96417296,89,27_60, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000028347,1734009,25 S BROADWAY,Baltimore,MD,21231,1427316.21369757,591806.56618493,ARIZONA BAR & GRILL, ,Washington Hill,1,24510202001004,2,SOUTHEASTERN,18S UJ 62558 50274, , , ,{083FDB09-51CF-46E3-9506-E2D185B11208}, 
-8526321.44901948,4762472.14752055,90,27_61, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000026631,1812001,629 S BROADWAY,Baltimore,MD,21231,1427468.20991643,589371.49662862,ASAHI SUSHI, ,Fells Point,1,24510203001008,2,SOUTHEASTERN,18S UJ 62588 49531, , , ,{0C0CDE22-3F40-432A-B621-29C3E7549DF5}, 
-8530576.27143574,4769218.593523,91,27_62, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000012138,3538046,916 w 36th st,Baltimore,MD,21211,1416580.35438077,606405.43900369,asian taste, ,Hampden,14,245101306003006,5,NORTHERN,18S UJ 59385 54795, , , ,{954530E5-F723-4CD0-B49E-C335D4764715}, 
-8528133.2159265,4773969.67531379,92,27_63, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000001733,5134019,529 E BELVEDERE AVE,Baltimore,MD,21212,1422736.88345461,618452.76178851,ATWATER'S, ,Chinquapin Park-Belvedere,4,245102708055002,5,NORTHERN,18S UJ 61342 58424, , , ,{EF3876DC-4041-4A93-A16A-5B50DD3599B7}, 
-8528296.58311976,4763252.11467434,93,27_64, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000021422,0650013,1  SOUTH ST,Baltimore,MD,21202,1422437.54416329,591324.80997246,AU BON PAIN, ,Downtown,11,24510401001055,1,CENTRAL,18S UJ 61069 50160, , , ,{6085141D-90CE-490D-91CA-91ABD12858AF}, 
-8525117.47480963,4762135.53206903,94,27_65, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000028644,1864066,2400  BOSTON ST,Baltimore,MD,21224,1430533.49861059,588532.82265773,AUSTIN GRILL, ,Canton,1,24510104001008,2,SOUTHEASTERN,18S UJ 63516 49255, , , ,{3A35ADD9-75BD-4914-8299-FBD24C4B9D76}, 
-8525117.47480963,4762135.53206903,95,27_66, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000028644,1864066,2400  BOSTON ST,Baltimore,MD,21224,1430533.49861059,588532.82265773,AUSTIN GRILL, ,Canton,1,24510104001008,2,SOUTHEASTERN,18S UJ 63516 49255, , , ,{34BDE2C9-C376-4EC0-9576-CCBD9714F24C}, 
-8527973.00222648,4765368.35196588,96,27_67, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000015416,1154001,1238  GREENMOUNT AVE,Baltimore,MD,21202,1423237.2585126,596686.7712589,AVENUE BAR & LIQUOR, ,Johnston Square,12,245101001003004,3,EASTERN,18S UJ 61348 51789, , , ,{373C34FB-BA48-464F-809D-6712940709AB}, 
-8522058.59135434,4762879.93630987,97,27_68, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000009170,6628001,4901  eastern ave,Baltimore,MD,21224,1438302.49134028,590454.77401396,azteca de oro, ,Greektown,2,245102605015005,2,SOUTHEASTERN,18S UJ 65896 49789, , , ,{1323E4EE-FF79-4568-9307-13DEEC44D162}, 
-8529969.30040431,4765735.77854984,98,27_69, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000014996,0368035,1501  bolton ST,Baltimore,MD,21217,1418158.82132621,597595.71829955,B, ,Bolton Hill,11,245101401003003,1,CENTRAL,18S UJ 59807 52100, , , ,{67DDC248-7A0C-40E6-A349-21A376C57E5D}, 
-8532774.86651116,4761929.17705218,99,27_70, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000034437,0701039,2251  WILKENS AVE,Baltimore,MD,21223,1411064.09788154,587928.47338913,B & J RESTAURANT, ,Carrollton Ridge,9,245102005003005,8,SOUTHWESTERN,18S UJ 57580 49202, , , ,{FD917556-031F-4EDD-A268-759865507D0F}, 
-8531302.04205666,4762662.05947418,100,27_71, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000023692,0248042,1301 W PRATT ST,Baltimore,MD,21223,1414801.95103732,589799.12279629,B & O CAFE, ,New Southwest/Mount Clare,9,245101902002000,9,SOUTHERN,18S UJ 58732 49747, , , ,{7484B499-CAE7-403B-9152-D4EAA322E399}, 
-8532466.60081322,4762458.46886946,101,27_72, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000032371,0273001,301 S PAYSON ST,Baltimore,MD,21223,1411842.81808904,589271.95764893,B G'S, ,Carrollton Ridge,9,245102003003001,9,SOUTHERN,18S UJ 57827 49606, , , ,{4573BAAC-7D64-420D-A523-E7063D4FEFE4}, 
-8522143.00187616,4762699.6536215,102,27_73, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000009291,6558004,619  OLDHAM ST,Baltimore,MD,21224,1438090.08832514,589997.17569419,"B.G.'S,PUB INCORPORATED", ,Greektown,2,245102607002011,2,SOUTHEASTERN,18S UJ 65829 49651, , , ,{49A080C3-5A6C-4088-A9BD-3134737BE276}, 
-8527814.10465414,4763203.44114306,103,27_74, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000031798,1375006,34  MARKET PL,Baltimore,MD,21202,1423664.79822439,591206.80917491,babalu grill, ,Downtown,11,24510401001048,1,CENTRAL,18S UJ 61442 50116, , , ,{02602659-5C33-4E05-9276-3A27AC224A88}, 
-8531688.08136881,4770990.84821534,104,27_75, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000041078,4790A036,1301 W OLD COLDSPRING Ln,Baltimore,MD,21209,1413737.5623042,610879.12511399,BACKSTRETCH SALOON, ,Medfield,7,245101308032001,5,NORTHERN,18S UJ 58549 56177, , , ,{7018C527-C488-49B0-9B09-D4F131D3F3D5}, 
-8527817.72050698,4763062.65467907,105,27_76, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000024695,1375001,55  MARKET PL,Baltimore,MD,21202,1423657.14101946,590850.24890478,BAJA BEACH CLUB  (COMBINED WITH BAR-L), ,Downtown,11,24510401001104,1,CENTRAL,18S UJ 61437 50008, , , ,{0A148D3C-E52E-40BC-A306-48BF4989DB1D}, 
-8528786.67819692,4763228.27004892,106,27_77, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000021381,0601001,20 W BALTIMORE ST,Baltimore,MD,21201,1421191.70994008,591259.14783455,BALTIMORE BEVERAGE CO. LLC, ,Downtown,11,24510401001062,1,CENTRAL,18S UJ 60688 50149, , , ,{489F14BA-8EB7-42F6-BF36-C7828AFD3328}, 
-8528786.67819692,4763228.27004892,107,27_78, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000021381,0601001,20 W BALTIMORE ST,Baltimore,MD,21201,1421191.70994008,591259.14783455,BALTIMORE BEVERAGE CO. -STARBUCKS, ,Downtown,11,24510401001062,1,CENTRAL,18S UJ 60688 50149, , , ,{CBE3332E-B564-4E95-9A12-2DB08273A9D7}, 
-8531280.37842779,4772020.18388126,108,27_79, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000003347,4900003,4712  CLUB RD,Baltimore,MD,21210,1414763.04670267,613487.73609356,BALTIMORE COUNTRY CLUB, ,Roland Park,6,245102714001015,5,NORTHERN,18S UJ 58879 56965, , , ,{3466F556-37A6-40C9-AEFC-69525DE4D65F}, 
-8522225.97250184,4762871.24082738,109,27_80, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000009175,6553001,4713  EASTERN AVENUE,Baltimore,MD,21224,1437877.00960681,590430.68238945,BALTIMORE DELIGHT RESTAURANT, ,Greektown,2,245102607002001,2,SOUTHEASTERN,18S UJ 65767 49784, , , ,{88E1D28C-2CBC-4C21-81DF-A4E760C76421}, 
-8528926.50302004,4766530.18912522,110,27_81, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000014313,3603032,2022 N CHARLES ST,Baltimore,MD,21218,1420801.09085475,599617.85420177,"BALTIMORE EAGLE, INC.", ,Charles North,12,245101206003013,5,NORTHERN,18S UJ 60626 52698, , , ,{22FDD26F-335F-4AE1-AEEF-454EF0C9FC6A}, 
-8525206.11733019,4766647.01020736,111,27_82, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000018719,4177038,1932  BELAIR RD,Baltimore,MD,21213,1430255.9445454,599955.02697418,BALTIMORE ESTONIAN SOCIETY, ,South Clifton Park,12,24510802005006,3,EASTERN,18S UJ 63509 52737, , , ,{A41B4B47-062F-45CD-A089-FE4234620971}, 
-8527416.10360837,4762279.77589811,112,27_83, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000021812,1797001,700  ALICEANNA ST,Baltimore,MD,21202,1424686.90890764,588872.05652114,BALTIMORE MARRIOTT WATERFRONT/EMPLOYEE CAFETERIA, ,Inner Harbor,1,24510302003030,2,SOUTHEASTERN,18S UJ 61737 49398, , , ,{5D2F904C-7D10-4594-B5D8-2B6C7CC94A94}, 
-8527416.10360837,4762279.77589811,113,27_84, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000021812,1797001,700  ALICEANNA ST,Baltimore,MD,21202,1424686.90890764,588872.05652114,BALTIMORE MARRIOTT WATERFRONT/GRILLE 700 RESTAURAN, ,Inner Harbor,1,24510302003030,2,SOUTHEASTERN,18S UJ 61737 49398, , , ,{93DDBB7E-154E-4EAB-89E4-B4F55E303EC6}, 
-8527416.10360837,4762279.77589811,114,27_85, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000021812,1797001,700  ALICEANNA ST,Baltimore,MD,21202,1424686.90890764,588872.05652114,BALTIMORE MARRIOTT WATERFRONT/KOZMOS BAR, ,Inner Harbor,1,24510302003030,2,SOUTHEASTERN,18S UJ 61737 49398, , , ,{43B0D53B-A1F9-4C41-8653-572A92B1569C}, 
-8527416.10360837,4762279.77589811,115,27_86, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000021812,1797001,700  ALICEANNA ST,Baltimore,MD,21202,1424686.90890764,588872.05652114,BALTIMORE MARRIOTT WATERFRONT/RIGANOS DELI, ,Inner Harbor,1,24510302003030,2,SOUTHEASTERN,18S UJ 61737 49398, , , ,{0121B79D-5546-42F0-A81F-47059A1038B6}, 
-8529388.37803745,4762918.77910876,116,27_87, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000021634,0667001,110 S EUTAW ST,Baltimore,MD,21202,1419665.11248365,590469.00293661,BALTIMORE MARRIOTT-INNER HARBOR/EMP. CAFETERIA, ,Inner Harbor,11,24510401001072,9,SOUTHERN,18S UJ 60218 49918, , , ,{90E0AD17-138E-4F92-907E-C7FBFB862234}, 
-8529388.37803745,4762918.77910876,117,27_88, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000021634,0667001,110 S EUTAW ST,Baltimore,MD,21201,1419665.11248365,590469.00293661,BALTIMORE MARRIOTT-INNER HARBOR/REST/BAR, ,Inner Harbor,11,24510401001072,9,SOUTHERN,18S UJ 60218 49918, , , ,{17727FE7-C516-40F1-AA7B-E098C9214886}, 
-8531050.10613075,4762961.33830575,118,27_89, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000021528,0234077,1114-16  HOLLINS ST,Baltimore,MD,21223,1415439.52272181,590559.5746836,BALTIMORE PHO, ,Hollins Market,9,245101803002011,9,SOUTHERN,18S UJ 58931 49974, , , ,{EBF02233-CD73-46A8-9A0F-67C9CECC532C}, 
-8526393.2748562,4763436.4756366,119,27_90, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000028349,1369010,26 S BROADWAY,Baltimore,MD,21231,1427274.71209265,591812.74139411,BALTMORE KICKERS, ,Washington Hill,1,24510301002013,2,SOUTHEASTERN,18S UJ 62546 50277, , , ,{8C3E0A0C-473E-414D-B1D7-48E69B2D9FE0}, 
-8528679.61714152,4761543.9494538,120,27_91, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000022216,0933CO0933,1015 S CHARLES ST,Baltimore,MD,21230,1421481.93431607,586994.69444368,BANJARA, ,Federal Hill,10,245102301001008,9,SOUTHERN,18S UJ 60748 48848, , , ,{91B87007-1763-49E6-95C5-D1AA2834833F}, 
-8528790.05501052,4763814.75132981,121,27_92, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000021111,0581006,340 N CHARLES ST,Baltimore,MD,21201,1421176.86760575,592744.2322842,BANTHAI, ,Downtown,11,24510401002017,1,CENTRAL,18S UJ 60694 50601, , , ,{832CFF82-2EB2-449D-BE71-DC91868C8701}, 
-8527597.59699629,4761339.52373491,122,27_93, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000024241,1922378,500  HARBORVIEW DR,Baltimore,MD,21230,1424235.72153688,586488.69973056,BARISTA ESPRESSO CAF, ,Inner Harbor,10,245102402001002,9,SOUTHERN,18S UJ 61584 48675, , , ,{D0478299-B41B-4383-BD47-CA6507299F2D}, 
-8527942.19813046,4762827.80150927,123,27_94, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000021585,1384002A,601 E PRATT ST,Baltimore,MD,21202,1423343.20039335,590254.1457691,BARNES & NOBLE BOOKSELLERS, ,Inner Harbor,11,24510401001108,1,CENTRAL,18S UJ 61337 49828, , , ,{D7D338EA-3D87-4B9D-A652-286FB9BEAA4E}, 
-8525407.16238818,4762362.77334796,124,27_95, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000028583,1833011,2218  BOSTON ST,Baltimore,MD,21231,1429794.259266,589104.96691718,BARTENDERS, ,Canton,1,24510104002016,2,SOUTHEASTERN,18S UJ 63295 49435, , , ,{CE3905F3-D9A3-4C8C-B951-9D2756ED0331}, 
-8527923.45212493,4762828.78996087,125,27_125, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000021585,1384002,621 E PRATT ST,Baltimore,MD,21202,1423390.85416263,590256.85394237,BLU BAMBU-FRESH AISIAN EATS, ,Inner Harbor,11,24510401001108,1,CENTRAL,18S UJ 61352 49829, , , ,{A86B4240-E80B-4D6E-8A29-5E8E545C9C1F}, 
-8528455.44809393,4761493.21664799,126,27_126, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000023853,0936070,1032  LIGHT ST,Baltimore,MD,21230,1422052.53501795,586868.61485078,BLUE AGAVE RESTAURANT AND TEQUILERIA, ,Federal Hill,10,245102403001002,9,SOUTHERN,18S UJ 60921 48805, , , ,{243E1D08-2E2A-411E-A606-B4375E028E22}, 
-8531116.01463971,4757098.32402361,127,27_127, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000031278,7628036A,1020 W PATAPSCO AVE,Baltimore,MD,21230,1415331.10973395,575707.19867976,BLUE CRAB EXPRESS & CAF INC., ,Cherry Hill,10,245102502051001,9,SOUTHERN,18S UJ 58798 45450, , , ,{5B226B20-118E-40B0-B0EB-875F7A28F3E2}, 
-8528214.03390702,4763485.65619541,128,27_128, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000021239,1303A001,400 w lexington st,Baltimore,MD,21201,1422644.90436141,591917.10070593,blue island malaysian cuisine, ,Downtown,11,24510401001026,1,CENTRAL,18S UJ 61136 50339, , , ,{72109CD8-1522-410D-83A7-D80BA5E904F9}, 
-8519963.98424384,4760756.86736815,129,27_129, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000009894,6750E005,6422  HOLABIRD AVE,Baltimore,MD,21224,1443655.62267139,585104.26453456,BLUE JEAN CAFE, ,Broening Manor,1,245102606052023,2,SOUTHEASTERN,18S UJ 67491 48122, , , ,{BD25066E-4FF9-4CE4-BE5B-99D80F8DDE89}, 
-8526439.63181181,4762361.88333092,130,27_130, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000026637,1810024,1621  ALICEANNA ST,Baltimore,MD,21231,1427168.94331939,589090.91270977,BLUE MOON  DINING  HOUSE  & EXPRESSO  BAR, ,Fells Point,1,24510203002014,2,SOUTHEASTERN,18S UJ 62495 49448, , , ,{E60A11D5-B4B0-42E4-803B-093CB2C204C0}, 
-8520609.02407689,4771196.97959398,131,27_131, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000006482,5748006,5860  BELAIR RD,Baltimore,MD,21206,1441882.56090297,611526.61201858,BLUE PARROT, ,Glenham-Belford,2,245102704011014,4,NORTHEASTERN,18S UJ 67129 56185, , , ,{5EAC81F3-F5DF-4051-A230-6586A11259E7}, 
-8525232.03903614,4763998.19049855,132,27_132, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000025525,1690006,237 N MONTFORD AVE,Baltimore,MD,21224,1430220.65950705,593248.42098753,BLUE POINT CRAB HOUSE (seasonal), ,Patterson Place,13,24510603001011,2,SOUTHEASTERN,18S UJ 63453 50694, , , ,{DFA41EDE-A25D-4E3D-9A2E-A8FFF4CCCDDC}, 
-8527948.15114484,4763106.26958959,133,27_133, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000031838,1372001,614  WATER ST,Baltimore,MD,21202,1423325.03464277,590959.2711294,BLUE SEA GRILL, ,Downtown,11,24510401001049,1,CENTRAL,18S UJ 61336 50043, , , ,{8537DC89-6094-48FB-9F03-DE8699284CD8}, 
-8529086.1163713,4763652.88864823,134,27_134, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000021189,0599003,237  PARK AVE,Baltimore,MD,21201,1420425.87446728,592331.20320293,BLUE SKY RESTAURANT, ,Downtown,11,24510401002021,1,CENTRAL,18S UJ 60462 50481, , , ,{D03A1CC0-3043-4840-A9E5-839C64072D0E}, 
-8526833.91349393,4762487.30324221,135,27_135, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000026513,1443001,1407  FLEET ST,Baltimore,MD,21231,1426164.97835804,589404.10570159,BLUEHOUSE, ,Fells Point,1,24510203002020,2,SOUTHEASTERN,18S UJ 62191 49550, , , ,{B5C86415-C5A5-4E8A-8832-90D471956BE6}, 
-8524624.91588718,4761739.1990027,136,27_136, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000028866,1902E082,2701  BOSTON ST,Baltimore,MD,21224,1431790.62703462,587534.81232108,BO BROOKS, ,Canton,1,24510104001016,2,SOUTHEASTERN,18S UJ 63893 48943, , , ,{B5F6B567-01C8-437D-A76D-2C527CF35C48}, 
-8523932.96823894,4763394.89428842,137,27_137, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000025974,1752095,148 S EAST AVE,Baltimore,MD,21224,1433530.52429341,591736.03066217,BOB CUMMINGS PLACE, ,Baltimore-Linwood,1,245102610004002,2,SOUTHEASTERN,18S UJ 64451 50211, , , ,{6DF476CA-B7E5-4C7E-9D83-44FDE7952C9B}, 
-8521800.95823673,4763127.90263381,138,27_138, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000009057,6332014A,333  CASSELL DR,Baltimore,MD,21224,1438954.47960849,591085.91990234,BOB DELI, ,Hopkins Bayview,2,245102605011000,2,SOUTHEASTERN,18S UJ 66099 49977, , , ,{73819AD7-A62B-4313-B3FE-3CC6BBE0DBC0}, 
-8530821.5955135,4762147.83000129,139,27_139, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000021897,0769122,1173  WASHINGTON BLVD,Baltimore,MD,21230,1416028.80583619,588501.69287253,BOB'S BAR, ,Washington Village,9,245102102001009,9,SOUTHERN,18S UJ 59097 49343, , , ,{7F2D1345-D748-4F57-9F1E-CBF07E805E31}, 
-8522973.98248828,4762834.53294962,140,27_140, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000009191,6316001,4017-19  EASTERN AVE,Baltimore,MD,21224,1435975.53951037,590328.55171504,BOB'S OLDIE'S CAF, ,Brewers Hill,1,245102609001000,2,SOUTHEASTERN,18S UJ 65187 49766, , , ,{DFDFB106-CDE1-4386-A992-8E2F6773E5CE}, 
-8527166.36482636,4762615.82343175,141,27_141, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000026394,1440019,925  EASTERN AVE,Baltimore,MD,21202,1425318.21975937,589725.87184211,BOCCACCIO, ,Little Italy,1,24510302003018,2,SOUTHEASTERN,18S UJ 61935 49654, , , ,{60833B6C-A3A8-4254-8CF2-9F507A0D79CB}, 
-8526348.94778249,4762224.94850168,142,27_142, ,0,2008/06/22 00:00:00+00,27, ,ST,GC_300,930000000026860,1811018,800 S BROADWAY,Baltimore,MD,21231,1427401.07580392,588745.14320093,BOP BRICK OVEN PIZZA, ,Fells Point,1,24510203002027,2,SOUTHEASTERN,18S UJ 62563 49341, , , ,{C5461E36-542A-4363-B7B6-FE73B46674B9}, 
